"source_row_number","relationship_id","predecessor_id","successor_id","relationship_type","predecessor_status","successor_status","predecessor_type","successor_type","scheduling_mode","lag_hours","lag_calendar_setting","lag_calendar_key","predecessor_calendar","predecessor_endpoint","successor_endpoint","predecessor_endpoint_field","successor_endpoint_field","predecessor_hours_per_day","free_float_hours","free_float","classification","reason_code"
"80","3081533","2608-EBA_PAA_8.0 (draft).xer.1621002","2608-EBA_PAA_8.0 (draft).xer.1618347","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"81","3081535","2608-EBA_PAA_8.0 (draft).xer.1621002","2608-EBA_PAA_8.0 (draft).xer.1615003","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"82","3081540","2608-EBA_PAA_8.0 (draft).xer.1621001","2608-EBA_PAA_8.0 (draft).xer.1618347","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"83","3081542","2608-EBA_PAA_8.0 (draft).xer.1621001","2608-EBA_PAA_8.0 (draft).xer.1615003","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"84","3081543","2608-EBA_PAA_8.0 (draft).xer.1621001","2608-EBA_PAA_8.0 (draft).xer.1615002","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"85","3081544","2608-EBA_PAA_8.0 (draft).xer.1621001","2608-EBA_PAA_8.0 (draft).xer.1615000","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"86","3081545","2608-EBA_PAA_8.0 (draft).xer.1621001","2608-EBA_PAA_8.0 (draft).xer.1614999","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"87","3081546","2608-EBA_PAA_8.0 (draft).xer.1621001","2608-EBA_PAA_8.0 (draft).xer.1614998","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"88","3081547","2608-EBA_PAA_8.0 (draft).xer.1620999","2608-EBA_PAA_8.0 (draft).xer.1618347","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"89","3081549","2608-EBA_PAA_8.0 (draft).xer.1620999","2608-EBA_PAA_8.0 (draft).xer.1615003","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"90","3081550","2608-EBA_PAA_8.0 (draft).xer.1620999","2608-EBA_PAA_8.0 (draft).xer.1615002","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"91","3081551","2608-EBA_PAA_8.0 (draft).xer.1620999","2608-EBA_PAA_8.0 (draft).xer.1615000","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"92","3081552","2608-EBA_PAA_8.0 (draft).xer.1620999","2608-EBA_PAA_8.0 (draft).xer.1614999","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"93","3081553","2608-EBA_PAA_8.0 (draft).xer.1620999","2608-EBA_PAA_8.0 (draft).xer.1614998","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"94","3081554","2608-EBA_PAA_8.0 (draft).xer.1621000","2608-EBA_PAA_8.0 (draft).xer.1618347","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"95","3081556","2608-EBA_PAA_8.0 (draft).xer.1621000","2608-EBA_PAA_8.0 (draft).xer.1615003","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"96","3081561","2608-EBA_PAA_8.0 (draft).xer.1621004","2608-EBA_PAA_8.0 (draft).xer.1621000","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"97","3081562","2608-EBA_PAA_8.0 (draft).xer.1620986","2608-EBA_PAA_8.0 (draft).xer.1621004","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"98","3081563","2608-EBA_PAA_8.0 (draft).xer.1621000","2608-EBA_PAA_8.0 (draft).xer.1615015","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"99","3081565","2608-EBA_PAA_8.0 (draft).xer.1621069","2608-EBA_PAA_8.0 (draft).xer.1621070","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalSuccessor"
"100","3081570","2608-EBA_PAA_8.0 (draft).xer.1618550","2608-EBA_PAA_8.0 (draft).xer.1621068","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"101","3081587","2608-EBA_PAA_8.0 (draft).xer.1621067","2608-EBA_PAA_8.0 (draft).xer.1618659","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"102","3081589","2608-EBA_PAA_8.0 (draft).xer.1621066","2608-EBA_PAA_8.0 (draft).xer.1615241","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalSuccessor"
"103","3081590","2608-EBA_PAA_8.0 (draft).xer.1615874","2608-EBA_PAA_8.0 (draft).xer.1621066","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalSuccessor"
"104","3081595","2608-EBA_PAA_8.0 (draft).xer.1618709","2608-EBA_PAA_8.0 (draft).xer.1621064","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"105","3081596","2608-EBA_PAA_8.0 (draft).xer.1621063","2608-EBA_PAA_8.0 (draft).xer.1618709","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"106","3081597","2608-EBA_PAA_8.0 (draft).xer.1621063","2608-EBA_PAA_8.0 (draft).xer.1618708","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"107","3081598","2608-EBA_PAA_8.0 (draft).xer.1621063","2608-EBA_PAA_8.0 (draft).xer.1618353","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"108","3081599","2608-EBA_PAA_8.0 (draft).xer.1615228","2608-EBA_PAA_8.0 (draft).xer.1615226","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"109","3081600","2608-EBA_PAA_8.0 (draft).xer.1615874","2608-EBA_PAA_8.0 (draft).xer.1615226","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalSuccessor"
"110","3081603","2608-EBA_PAA_8.0 (draft).xer.1621061","2608-EBA_PAA_8.0 (draft).xer.1615241","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"111","3081604","2608-EBA_PAA_8.0 (draft).xer.1618817","2608-EBA_PAA_8.0 (draft).xer.1621061","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"112","3081605","2608-EBA_PAA_8.0 (draft).xer.1615226","2608-EBA_PAA_8.0 (draft).xer.1618817","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"113","3081606","2608-EBA_PAA_8.0 (draft).xer.1620493","2608-EBA_PAA_8.0 (draft).xer.1615239","PR_FS","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"114","3081614","2608-EBA_PAA_8.0 (draft).xer.1618967","2608-EBA_PAA_8.0 (draft).xer.1621060","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"115","3081615","2608-EBA_PAA_8.0 (draft).xer.1618968","2608-EBA_PAA_8.0 (draft).xer.1621060","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"116","3081619","2608-EBA_PAA_8.0 (draft).xer.1621023","2608-EBA_PAA_8.0 (draft).xer.1621044","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"117","3081620","2608-EBA_PAA_8.0 (draft).xer.1621055","2608-EBA_PAA_8.0 (draft).xer.1621022","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"118","3081621","2608-EBA_PAA_8.0 (draft).xer.1621020","2608-EBA_PAA_8.0 (draft).xer.1621021","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"119","3081625","2608-EBA_PAA_8.0 (draft).xer.1621016","2608-EBA_PAA_8.0 (draft).xer.1621017","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"120","3081634","2608-EBA_PAA_8.0 (draft).xer.1621033","2608-EBA_PAA_8.0 (draft).xer.1621008","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"121","3081636","2608-EBA_PAA_8.0 (draft).xer.1621045","2608-EBA_PAA_8.0 (draft).xer.1621046","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"122","3081637","2608-EBA_PAA_8.0 (draft).xer.1621046","2608-EBA_PAA_8.0 (draft).xer.1621047","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"123","3081638","2608-EBA_PAA_8.0 (draft).xer.1621047","2608-EBA_PAA_8.0 (draft).xer.1621048","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"124","3081641","2608-EBA_PAA_8.0 (draft).xer.1621049","2608-EBA_PAA_8.0 (draft).xer.1621052","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"125","3081642","2608-EBA_PAA_8.0 (draft).xer.1621052","2608-EBA_PAA_8.0 (draft).xer.1621053","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"126","3081643","2608-EBA_PAA_8.0 (draft).xer.1621053","2608-EBA_PAA_8.0 (draft).xer.1621054","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"127","3081645","2608-EBA_PAA_8.0 (draft).xer.1621040","2608-EBA_PAA_8.0 (draft).xer.1621033","PR_SS","TK_COMPLETE","TK_COMPLETE","TT_Mile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"128","3081646","2608-EBA_PAA_8.0 (draft).xer.1621035","2608-EBA_PAA_8.0 (draft).xer.1621043","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"129","3081647","2608-EBA_PAA_8.0 (draft).xer.1621035","2608-EBA_PAA_8.0 (draft).xer.1621042","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"130","3081648","2608-EBA_PAA_8.0 (draft).xer.1621035","2608-EBA_PAA_8.0 (draft).xer.1621041","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"131","3081649","2608-EBA_PAA_8.0 (draft).xer.1621035","2608-EBA_PAA_8.0 (draft).xer.1621039","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"132","3081650","2608-EBA_PAA_8.0 (draft).xer.1621035","2608-EBA_PAA_8.0 (draft).xer.1621038","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"133","3081651","2608-EBA_PAA_8.0 (draft).xer.1621035","2608-EBA_PAA_8.0 (draft).xer.1621037","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"134","3081652","2608-EBA_PAA_8.0 (draft).xer.1621035","2608-EBA_PAA_8.0 (draft).xer.1621036","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"135","3081653","2608-EBA_PAA_8.0 (draft).xer.1621034","2608-EBA_PAA_8.0 (draft).xer.1621035","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"136","3081654","2608-EBA_PAA_8.0 (draft).xer.1621036","2608-EBA_PAA_8.0 (draft).xer.1621040","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Mile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"137","3081655","2608-EBA_PAA_8.0 (draft).xer.1621037","2608-EBA_PAA_8.0 (draft).xer.1621040","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Mile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"138","3081656","2608-EBA_PAA_8.0 (draft).xer.1621038","2608-EBA_PAA_8.0 (draft).xer.1621040","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Mile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"139","3081657","2608-EBA_PAA_8.0 (draft).xer.1621039","2608-EBA_PAA_8.0 (draft).xer.1621040","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Mile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"140","3081658","2608-EBA_PAA_8.0 (draft).xer.1621042","2608-EBA_PAA_8.0 (draft).xer.1621040","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Mile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"141","3081659","2608-EBA_PAA_8.0 (draft).xer.1621043","2608-EBA_PAA_8.0 (draft).xer.1621040","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Mile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"142","3081660","2608-EBA_PAA_8.0 (draft).xer.1621041","2608-EBA_PAA_8.0 (draft).xer.1621040","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Mile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"143","3081661","2608-EBA_PAA_8.0 (draft).xer.1614915","2608-EBA_PAA_8.0 (draft).xer.1621034","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"144","3081662","2608-EBA_PAA_8.0 (draft).xer.1621032","2608-EBA_PAA_8.0 (draft).xer.1614928","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"145","3081663","2608-EBA_PAA_8.0 (draft).xer.1614927","2608-EBA_PAA_8.0 (draft).xer.1621032","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"146","3081664","2608-EBA_PAA_8.0 (draft).xer.1620962","2608-EBA_PAA_8.0 (draft).xer.1614927","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"147","3081665","2608-EBA_PAA_8.0 (draft).xer.1621030","2608-EBA_PAA_8.0 (draft).xer.1621031","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"148","3081667","2608-EBA_PAA_8.0 (draft).xer.1621029","2608-EBA_PAA_8.0 (draft).xer.1618595","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"149","3081668","2608-EBA_PAA_8.0 (draft).xer.1621029","2608-EBA_PAA_8.0 (draft).xer.1618594","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"150","3081669","2608-EBA_PAA_8.0 (draft).xer.1621029","2608-EBA_PAA_8.0 (draft).xer.1618593","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"151","3081670","2608-EBA_PAA_8.0 (draft).xer.1621029","2608-EBA_PAA_8.0 (draft).xer.1618591","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"152","3081671","2608-EBA_PAA_8.0 (draft).xer.1621029","2608-EBA_PAA_8.0 (draft).xer.1618590","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"153","3081672","2608-EBA_PAA_8.0 (draft).xer.1621029","2608-EBA_PAA_8.0 (draft).xer.1618588","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"154","3081673","2608-EBA_PAA_8.0 (draft).xer.1621029","2608-EBA_PAA_8.0 (draft).xer.1618587","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"155","3081674","2608-EBA_PAA_8.0 (draft).xer.1621026","2608-EBA_PAA_8.0 (draft).xer.1621028","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"156","3081675","2608-EBA_PAA_8.0 (draft).xer.1621025","2608-EBA_PAA_8.0 (draft).xer.1621026","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"157","3081677","2608-EBA_PAA_8.0 (draft).xer.1621027","2608-EBA_PAA_8.0 (draft).xer.1621024","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"158","3081678","2608-EBA_PAA_8.0 (draft).xer.1620961","2608-EBA_PAA_8.0 (draft).xer.1621027","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"159","3081680","2608-EBA_PAA_8.0 (draft).xer.1620970","2608-EBA_PAA_8.0 (draft).xer.1620971","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"160","3081681","2608-EBA_PAA_8.0 (draft).xer.1620969","2608-EBA_PAA_8.0 (draft).xer.1620970","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
